entity;coupled;degree;average-revs
lib/whitehall/uploader/statistical_data_set_row.rb;test/unit/uploader/statistical_data_set_row_test.rb;82;20
app/controllers/admin/organisation_translations_controller.rb;app/controllers/admin/worldwide_organisations_translations_controller.rb;82;20
app/workers/publishing_api_document_republishing_worker.rb;test/unit/workers/publishing_api_document_republishing_worker_test.rb;82;15
lib/whitehall/uploader/attachment_cache.rb;test/unit/uploader/attachment_cache_test.rb;82;15
app/presenters/promotional_feature_item_presenter.rb;test/unit/presenters/promotional_feature_item_presenter_test.rb;82;9
app/controllers/admin/responses_controller.rb;test/functional/admin/responses_controller_test.rb;82;9
app/views/past_foreign_secretaries/austen_chamberlain.html.erb;app/views/past_foreign_secretaries/edward_grey.html.erb;82;9
app/views/past_foreign_secretaries/edward_grey.html.erb;app/views/past_foreign_secretaries/henry_petty_fitzmaurice.html.erb;82;9
app/models/historical_account.rb;test/unit/historical_account_test.rb;82;9
app/models/unpublishing.rb;test/unit/unpublishing_test.rb;81;30
app/controllers/admin/worldwide_office_translations_controller.rb;app/controllers/admin/worldwide_organisations_translations_controller.rb;81;19
lib/data_hygiene/publishing_api_sync_check.rb;test/unit/data_hygiene/publishing_api_sync_check_test.rb;81;14
lib/whitehall/document_filter/description.rb;test/unit/whitehall/document_filter/description_test.rb;81;11
app/views/organisations/ministers.html.erb;app/views/organisations/publications.html.erb;80;24
app/controllers/admin/person_translations_controller.rb;app/controllers/admin/role_translations_controller.rb;80;20
app/controllers/admin/organisation_translations_controller.rb;app/controllers/admin/person_translations_controller.rb;80;20
lib/scheduled_editions_publisher.rb;test/unit/scheduled_editions_publisher_test.rb;80;10
app/presenters/publishing_api_presenters/statistics_announcement.rb;test/unit/presenters/publishing_api_presenters/statistics_announcement_test.rb;80;10
app/presenters/attachments_presenter.rb;test/unit/presenters/attachments_presenter_test.rb;80;10
lib/development_mode_stubs/fake_rummager_api_for_statistics_announcements.rb;test/unit/development_mode_stubs/fake_rummager_api_for_statistics_announcements_test.rb;80;8
lib/whitehall/document_filter.rb;test/unit/document_filter_test.rb;79;29
app/presenters/publishing_api_presenters.rb;test/unit/presenters/publishing_api_presenters_test.rb;78;45
app/views/organisations/consultations.html.erb;app/views/organisations/policies.html.erb;78;23
app/controllers/admin/person_translations_controller.rb;app/controllers/admin/worldwide_organisations_translations_controller.rb;78;21
app/controllers/admin/person_translations_controller.rb;app/controllers/admin/worldwide_office_translations_controller.rb;78;19
lib/h_card_address.rb;test/unit/h_card_address_test.rb;78;14
app/models/registerable_edition.rb;test/unit/registerable_edition_test.rb;77;36
app/presenters/api/organisation_presenter.rb;test/unit/presenters/api/organisation_presenter_test.rb;77;9
app/models/edition_taxonomy_tag_form.rb;test/unit/models/edition_taxonomy_tag_form_test.rb;77;9
test/unit/data_hygiene/person_reslugger_test.rb;test/unit/data_hygiene/role_reslugger_test.rb;77;9
lib/whitehall/uploader/publication_row.rb;test/unit/uploader/publication_row_test.rb;76;56
